city,street,segment_id,point_id,distance_m,lon,lat,heading_road,heading_sidewalk_right,heading_sidewalk_left,image_file,image_path,gsv_status,gsv_url_sidewalk,abs_image_path,building_frac,sky_frac,road_frac,tree_frac,grass_frac,sidewalk_frac,seg_vis_file,seg_vis_path,seg_features_text,sidewalk_quality_and_walkability_score,greenery_score,building_enclosure_score,Comfort_and_perceived_safety_score,total_score,gpt_comment
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,39,9750,-75.16062237,39.95046284587659,99.22300681194582,189.22300681194585,9.223006811945822,idx0119_seg0_pt39_h189.jpg,gsv_sidewalk_250m\idx0119_seg0_pt39_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95046284587659,-75.16062237492007&heading=189.22300681194585",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0119_seg0_pt39_h189.jpg,0.547976074,0,0.238164063,0,0,0.174182129,seg_idx0119_seg0_pt39_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0119_seg0_pt39_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 54.8% building facades, 23.8% roadway, 17.4% sidewalks, 0.0% trees, 0.0% grass, and 0.0% sky.",16,1,18,14,49,"With about 17% of the scene as sidewalk, the image shows a continuous, fairly wide walkway but with some clutter and aging surfaces that limit comfort. Roughly 55% building facades create strong enclosure, yet the blank, shuttered storefronts, lack of greenery (0% trees/grass), and visible roadway (24%) make the space feel somewhat harsh and only moderately comfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Market Street,0,10,2500,-75.22500917,39.95998825529939,99.19301146103491,189.19301146103493,9.193011461034928,idx0010_seg0_pt10_h189.jpg,gsv_sidewalk_250m\idx0010_seg0_pt10_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95998825529939,-75.22500917358343&heading=189.19301146103493",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0010_seg0_pt10_h189.jpg,0.242011719,0.158457031,0.375939941,0.001784668,0,0.055078125,seg_idx0010_seg0_pt10_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0010_seg0_pt10_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 24.2% building facades, 37.6% roadway, 5.5% sidewalks, 0.2% trees, 0.0% grass, and 15.8% sky.",15,3,17,13,48,"Despite sidewalks being only about 5.5% of the pixels, the image shows continuous, reasonably wide sidewalks with crosswalks and signals, though clutter and curbside parking reduce comfort. With 0.2% trees and no grass there is almost no greenery, while moderate building facade coverage and active storefronts provide some enclosure but the wide, 37.6%-roadway-dominated street and heavy traffic lower overall comfort and perceived safety."
"Philadelphia, Pennsylvania, USA",Market Street,2,10,2500,-75.18738014,39.95534759856169,279.29904604277726,9.299046042777263,189.2990460427773,idx0042_seg2_pt10_h9.jpg,gsv_sidewalk_250m\idx0042_seg2_pt10_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95534759856169,-75.1873801400445&heading=9.299046042777263",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0042_seg2_pt10_h9.jpg,0.285944824,0.204587402,0.422810059,0,0,0.04626709,seg_idx0042_seg2_pt10_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0042_seg2_pt10_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 28.6% building facades, 42.3% roadway, 4.6% sidewalks, 0.0% trees, 0.0% grass, and 20.5% sky.",15,6,14,13,48,"Despite sidewalks being only about 4.6% of the segmentation, the image shows wide, new, and unobstructed pavements with marked crossings, but they run alongside a very wide, car-dominated roadway (42.3% roadway) that reduces comfort. Building facades cover 28.6% and provide some enclosure via the large university building, while limited young trees and planters (not well captured in the 0% trees/grass figures) offer only modest greenery and shade."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,33,8250,-75.17392282,39.95211678718703,99.12198275704714,189.1219827570472,9.121982757047135,idx0113_seg0_pt33_h189.jpg,gsv_sidewalk_250m\idx0113_seg0_pt33_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95211678718703,-75.17392281526902&heading=189.12198275704716",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0113_seg0_pt33_h189.jpg,0.533154297,0.035849609,0.127727051,0,0,0.199814453,seg_idx0113_seg0_pt33_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0113_seg0_pt33_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 53.3% building facades, 12.8% roadway, 20.0% sidewalks, 0.0% trees, 0.0% grass, and 3.6% sky.",16,0,18,14,48,"With about 20% of the scene as sidewalk, the image shows a continuous, unobstructed but relatively narrow and bare walkway directly against the building. Roughly 53% building facade provides strong enclosure in decent condition, but the 12.8% roadway and complete lack of trees or grass make the space feel hard, exposed, and only moderately comfortable for pedestrians."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,5,1250,-75.23599349,39.95982386299562,99.17216852720702,189.17216852720705,9.172168527,idx0085_seg0_pt5_h189.jpg,gsv_sidewalk_250m\idx0085_seg0_pt5_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95982386299562,-75.23599348575677&heading=189.17216852720705",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0085_seg0_pt5_h189.jpg,0.204282227,0.323056641,0.380476074,0.003291016,0.002033691,0.057160645,seg_idx0085_seg0_pt5_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0085_seg0_pt5_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 20.4% building facades, 38.0% roadway, 5.7% sidewalks, 0.3% trees, 0.2% grass, and 32.3% sky.",14,4,15,14,47,"Despite sidewalks covering only about 5.7% of the scene, they appear continuous and reasonably wide, though somewhat worn and with few pedestrian amenities. With just 0.3% trees and 0.2% grass there is minimal greenery, while moderate building facade presence (20.4%) from attached rowhouses gives some enclosure; the wide 38% roadway and limited shade reduce overall comfort and perceived safety, though traffic volumes seem low and visibility is good."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,9,2250,-75.2271254,39.95872532181081,99.18203011048536,189.18203011048536,9.182030110485355,idx0089_seg0_pt9_h189.jpg,gsv_sidewalk_250m\idx0089_seg0_pt9_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95872532181081,-75.22712539867874&heading=189.18203011048536",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0089_seg0_pt9_h189.jpg,0.143974609,0.368168945,0.40298584,0.008400879,0.016057129,0.043081055,seg_idx0089_seg0_pt9_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0089_seg0_pt9_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 14.4% building facades, 40.3% roadway, 4.3% sidewalks, 0.8% trees, 1.6% grass, and 36.8% sky.",13,8,14,12,47,"Despite sidewalks making up only about 4.3% of the segmentation, the image shows continuous, reasonably wide sidewalks on both sides, though with little buffering from a roadway that dominates 40.3% of the scene. Limited trees and grass (about 2.4% combined) and modest building frontage (14.4%) provide some enclosure and greenery, but the wide car-focused street and exposure to traffic reduce overall comfort and perceived safety for pedestrians."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,16,4000,-75.21160694,39.95679957217629,99.53549848701032,189.5354984870104,9.535498487,idx0096_seg0_pt16_h190.jpg,gsv_sidewalk_250m\idx0096_seg0_pt16_h190.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95679957217629,-75.21160694000737&heading=189.53549848701036",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0096_seg0_pt16_h190.jpg,0.310769043,0.210083008,0.070219727,0.005822754,0.000437012,0.326870117,seg_idx0096_seg0_pt16_h190.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0096_seg0_pt16_h190.jpg,"According to a semantic segmentation model, this street-view image contains approximately 31.1% building facades, 7.0% roadway, 32.7% sidewalks, 0.6% trees, 0.0% grass, and 21.0% sky.",15,4,14,14,47,"With about 32.7% sidewalks, the image shows a continuous but somewhat narrow and worn sidewalk with a bus shelter and some clutter near the curb, limiting comfort and walkability. Only 0.6% trees and no grass mean very little greenery or shade, while roughly 31.1% building facade on one side and a parking lot on the other provide moderate enclosure and a somewhat exposed, car-oriented feel that reduces perceived safety."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,30,7500,-75.1805775,39.95292177340684,99.19591407551502,189.19591407551505,9.195914076,idx0110_seg0_pt30_h189.jpg,gsv_sidewalk_250m\idx0110_seg0_pt30_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95292177340684,-75.18057750117939&heading=189.19591407551505",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0110_seg0_pt30_h189.jpg,0.054228516,0.442805176,0.205227051,0.020187988,0.006176758,0.165170898,seg_idx0110_seg0_pt30_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0110_seg0_pt30_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 5.4% building facades, 20.5% roadway, 16.5% sidewalks, 2.0% trees, 0.6% grass, and 44.3% sky.",16,11,6,14,47,"The image shows a wide, unobstructed bridge sidewalk (supported by 16.5% sidewalks) but it runs next to a fairly exposed roadway with little separation. Greenery is moderate with some trees and grass visible off the bridge (about 2.6% combined), while low building facade coverage (5.4%) and a very open sky/river environment reduce enclosure but decent lighting, railings, and clear sightlines support a middling comfort and safety level."
"Philadelphia, Pennsylvania, USA",Chestnut Street,0,38,9500,-75.16283906,39.95073896418583,99.22924329715944,189.22924329715943,9.229243297159428,idx0118_seg0_pt38_h189.jpg,gsv_sidewalk_250m\idx0118_seg0_pt38_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95073896418583,-75.16283906378946&heading=189.22924329715943",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0118_seg0_pt38_h189.jpg,0.521640625,0.041320801,0.367685547,0,0,0.05166748,seg_idx0118_seg0_pt38_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0118_seg0_pt38_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 52.2% building facades, 36.8% roadway, 5.2% sidewalks, 0.0% trees, 0.0% grass, and 4.1% sky.",14,0,20,13,47,"Despite sidewalks making up only about 5.2% of the segmentation, the image shows continuous but narrow sidewalks with bollards separating them from the 36.8% roadway, offering basic but constrained walkability. With 52.2% building facades forming a strong, well-maintained street wall but no trees or grass (0% greenery), the space feels enclosed and urban yet somewhat harsh, and comfort is moderated by low speeds but limited buffer from vehicles and little visual softness."
"Philadelphia, Pennsylvania, USA",Walnut Street,0,19,4750,-75.22770866,39.95724596497304,279.2004096369978,9.200409637,189.2004096369978,idx0147_seg0_pt19_h9.jpg,gsv_sidewalk_250m\idx0147_seg0_pt19_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.95724596497304,-75.2277086605571&heading=9.20040963699779",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0147_seg0_pt19_h9.jpg,0.279169922,0.261674805,0.131000977,0,0.00614502,0.09534668,seg_idx0147_seg0_pt19_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0147_seg0_pt19_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 27.9% building facades, 13.1% roadway, 9.5% sidewalks, 0.0% trees, 0.6% grass, and 26.2% sky.",14,2,18,13,47,"With about 9.5% sidewalk and a clearly visible, continuous but somewhat narrow and worn sidewalk, basic walkability is present but limited by clutter and driveway/step intrusions. The 27.9% building facades create strong enclosure and active frontage, yet the 13.1% roadway, lack of trees/grass (0.0%/0.6%), minimal shade, and some maintenance issues reduce greenery, comfort, and perceived safety."
"Philadelphia, Pennsylvania, USA",Walnut Street,3,8,2000,-75.1605302,39.94888669989128,279.24077019356986,9.240770193569858,189.24077019356983,idx0166_seg3_pt8_h9.jpg,gsv_sidewalk_250m\idx0166_seg3_pt8_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.94888669989128,-75.16053019913015&heading=9.240770193569858",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0166_seg3_pt8_h9.jpg,0.472473145,0.072421875,0.377888184,0,0,0.047600098,seg_idx0166_seg3_pt8_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0166_seg3_pt8_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 47.2% building facades, 37.8% roadway, 4.8% sidewalks, 0.0% trees, 0.0% grass, and 7.2% sky.",14,1,19,13,47,"Although sidewalks occupy only about 4.8% of the segmentation, the image shows continuous, reasonably wide sidewalks with curb ramps but some clutter from cones, poles, and parked vehicles. With nearly half the scene as building facades, the street has strong enclosure and active frontages, yet the 37.8% roadway, visible tram tracks, and lack of trees or grass reduce comfort, shade, and perceived safety for pedestrians."
"Philadelphia, Pennsylvania, USA",Market Street,0,2,500,-75.24274534,39.96218497931719,99.18171909816216,189.1817190981621,9.181719098162148,idx0002_seg0_pt2_h189.jpg,gsv_sidewalk_250m\idx0002_seg0_pt2_h189.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.96218497931719,-75.24274534103313&heading=189.18171909816212",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0002_seg0_pt2_h189.jpg,0.299394531,0.227351074,0.35467041,0.002338867,0,0.025710449,seg_idx0002_seg0_pt2_h189.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0002_seg0_pt2_h189.jpg,"According to a semantic segmentation model, this street-view image contains approximately 29.9% building facades, 35.5% roadway, 2.6% sidewalks, 0.2% trees, 0.0% grass, and 22.7% sky.",14,2,17,13,46,"Despite the low 2.6% sidewalk share, the image shows continuous but somewhat narrow sidewalks with curb ramps and a marked crosswalk, though clutter and close traffic limit comfort. With 29.9% building facades forming a solid but somewhat worn street wall and almost no trees/grass (0.2%/0.0%), enclosure is decent but greenery and overall comfort are modest on this car-dominated (35.5% roadway) corridor."
"Philadelphia, Pennsylvania, USA",Market Street,1,8,2000,-75.22981553,39.96064737153685,279.1786170478648,9.178617047864805,189.1786170478648,idx0024_seg1_pt8_h9.jpg,gsv_sidewalk_250m\idx0024_seg1_pt8_h9.jpg,200,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=39.96064737153685,-75.22981553406564&heading=9.178617047864805",street_samples_250m_after_seg\gsv_sidewalk_250m\idx0024_seg1_pt8_h9.jpg,0.060812988,0.325178223,0.361098633,0.109462891,0.025844727,0.073718262,seg_idx0024_seg1_pt8_h9.jpg,/content/drive/MyDrive/Colab_Notebooks/final/street_samples_250m/gsv_sidewalk_250m_segvis/seg_idx0024_seg1_pt8_h9.jpg,"According to a semantic segmentation model, this street-view image contains approximately 6.1% building facades, 36.1% roadway, 7.4% sidewalks, 10.9% trees, 2.6% grass, and 32.5% sky.",13,12,9,12,46,"With about 7.4% sidewalks, the image shows continuous but fairly narrow sidewalks with some curb ramps and few amenities, making walking possible but not especially comfortable. Around 10.9% trees and 2.6% grass appear mainly as a vacant green lot and scattered trees, while low building-facade coverage (6.1%) and many blank or deteriorated walls, plus a roadway-dominant layout (36.1% roadway), create a somewhat exposed, car-oriented environment with moderate perceived safety."
